FPR,TPR,Model,Phase,AUC
0.3989670755326017,0.7529880478087649,Random Forest,Phase 1,0.7301652010421837
0.3996126533247256,0.7529880478087649,Random Forest,Phase 1,0.7301652010421837
0.3996126533247256,0.7569721115537849,Random Forest,Phase 1,0.7301652010421837
0.4054228534538412,0.7569721115537849,Random Forest,Phase 1,0.7301652010421837
0.4054228534538412,0.7609561752988048,Random Forest,Phase 1,0.7301652010421837
0.41123305358295675,0.7609561752988048,Random Forest,Phase 1,0.7301652010421837
0.41123305358295675,0.7649402390438247,Random Forest,Phase 1,0.7301652010421837
0.4196255648805681,0.7649402390438247,Random Forest,Phase 1,0.7301652010421837
0.4196255648805681,0.7689243027888446,Random Forest,Phase 1,0.7301652010421837
0.4396384764364106,0.7689243027888446,Random Forest,Phase 1,0.7301652010421837
0.4396384764364106,0.7729083665338645,Random Forest,Phase 1,0.7301652010421837
0.44351194318915427,0.7729083665338645,Random Forest,Phase 1,0.7301652010421837
0.44351194318915427,0.7848605577689243,Random Forest,Phase 1,0.7301652010421837
0.4525500322788896,0.7848605577689243,Random Forest,Phase 1,0.7301652010421837
0.4525500322788896,0.7928286852589641,Random Forest,Phase 1,0.7301652010421837
0.4615881213686249,0.7928286852589641,Random Forest,Phase 1,0.7301652010421837
0.4615881213686249,0.796812749003984,Random Forest,Phase 1,0.7301652010421837
0.47062621045836023,0.796812749003984,Random Forest,Phase 1,0.7301652010421837
0.47062621045836023,0.8007968127490039,Random Forest,Phase 1,0.7301652010421837
0.4744996772111039,0.8007968127490039,Random Forest,Phase 1,0.7301652010421837
0.4744996772111039,0.8047808764940239,Random Forest,Phase 1,0.7301652010421837
0.48482892188508714,0.8047808764940239,Random Forest,Phase 1,0.7301652010421837
0.48482892188508714,0.8087649402390438,Random Forest,Phase 1,0.7301652010421837
0.486765655261459,0.8087649402390438,Random Forest,Phase 1,0.7301652010421837
0.486765655261459,0.8127490039840638,Random Forest,Phase 1,0.7301652010421837
0.49580374435119434,0.8127490039840638,Random Forest,Phase 1,0.7301652010421837
0.49580374435119434,0.8167330677290837,Random Forest,Phase 1,0.7301652010421837
0.5035506778566817,0.8167330677290837,Random Forest,Phase 1,0.7301652010421837
0.5035506778566817,0.8207171314741036,Random Forest,Phase 1,0.7301652010421837
0.5048418334409296,0.8207171314741036,Random Forest,Phase 1,0.7301652010421837
0.5048418334409296,0.8247011952191236,Random Forest,Phase 1,0.7301652010421837
0.5061329890251776,0.8247011952191236,Random Forest,Phase 1,0.7301652010421837
0.5061329890251776,0.8286852589641435,Random Forest,Phase 1,0.7301652010421837
0.5106520335700452,0.8286852589641435,Random Forest,Phase 1,0.7301652010421837
0.5106520335700452,0.8326693227091634,Random Forest,Phase 1,0.7301652010421837
0.5306649451258877,0.8326693227091634,Random Forest,Phase 1,0.7301652010421837
0.5306649451258877,0.8366533864541833,Random Forest,Phase 1,0.7301652010421837
0.5313105229180116,0.8366533864541833,Random Forest,Phase 1,0.7301652010421837
0.5313105229180116,0.8406374501992032,Random Forest,Phase 1,0.7301652010421837
0.5351839896707553,0.8406374501992032,Random Forest,Phase 1,0.7301652010421837
0.5351839896707553,0.8446215139442231,Random Forest,Phase 1,0.7301652010421837
0.5397030342156229,0.8446215139442231,Random Forest,Phase 1,0.7301652010421837
0.5397030342156229,0.848605577689243,Random Forest,Phase 1,0.7301652010421837
0.5448676565526146,0.848605577689243,Random Forest,Phase 1,0.7301652010421837
0.5448676565526146,0.852589641434263,Random Forest,Phase 1,0.7301652010421837
0.5545513234344739,0.852589641434263,Random Forest,Phase 1,0.7301652010421837
0.5545513234344739,0.8565737051792829,Random Forest,Phase 1,0.7301652010421837
0.5584247901872176,0.8565737051792829,Random Forest,Phase 1,0.7301652010421837
0.5584247901872176,0.8605577689243028,Random Forest,Phase 1,0.7301652010421837
0.5622982569399613,0.8605577689243028,Random Forest,Phase 1,0.7301652010421837
0.5622982569399613,0.8645418326693227,Random Forest,Phase 1,0.7301652010421837
0.566171723692705,0.8645418326693227,Random Forest,Phase 1,0.7301652010421837
0.566171723692705,0.8685258964143426,Random Forest,Phase 1,0.7301652010421837
0.5758553905745643,0.8685258964143426,Random Forest,Phase 1,0.7301652010421837
0.577792123950936,0.8685258964143426,Random Forest,Phase 1,0.7301652010421837
0.579728857327308,0.8685258964143426,Random Forest,Phase 1,0.7301652010421837
0.579728857327308,0.8725099601593626,Random Forest,Phase 1,0.7301652010421837
0.5810200129115558,0.8725099601593626,Random Forest,Phase 1,0.7301652010421837
0.5823111684958038,0.8725099601593626,Random Forest,Phase 1,0.7301652010421837
0.592640413169787,0.8725099601593626,Random Forest,Phase 1,0.7301652010421837
0.592640413169787,0.8764940239043825,Random Forest,Phase 1,0.7301652010421837
0.5932859909619109,0.8764940239043825,Random Forest,Phase 1,0.7301652010421837
0.5932859909619109,0.8804780876494024,Random Forest,Phase 1,0.7301652010421837
0.5952227243382827,0.8804780876494024,Random Forest,Phase 1,0.7301652010421837
0.5952227243382827,0.8844621513944223,Random Forest,Phase 1,0.7301652010421837
0.6010329244673983,0.8844621513944223,Random Forest,Phase 1,0.7301652010421837
0.6023240800516462,0.8844621513944223,Random Forest,Phase 1,0.7301652010421837
0.6036152356358941,0.8844621513944223,Random Forest,Phase 1,0.7301652010421837
0.6036152356358941,0.8884462151394422,Random Forest,Phase 1,0.7301652010421837
0.604906391220142,0.8884462151394422,Random Forest,Phase 1,0.7301652010421837
0.6145900581020013,0.8884462151394422,Random Forest,Phase 1,0.7301652010421837
0.6145900581020013,0.8924302788844621,Random Forest,Phase 1,0.7301652010421837
0.631375080697224,0.8924302788844621,Random Forest,Phase 1,0.7301652010421837
0.631375080697224,0.896414342629482,Random Forest,Phase 1,0.7301652010421837
0.6333118140735958,0.896414342629482,Random Forest,Phase 1,0.7301652010421837
0.6333118140735958,0.900398406374502,Random Forest,Phase 1,0.7301652010421837
0.6384764364105875,0.900398406374502,Random Forest,Phase 1,0.7301652010421837
0.6384764364105875,0.9043824701195219,Random Forest,Phase 1,0.7301652010421837
0.6417043253712073,0.9043824701195219,Random Forest,Phase 1,0.7301652010421837
0.6417043253712073,0.9083665338645418,Random Forest,Phase 1,0.7301652010421837
0.6429954809554551,0.9083665338645418,Random Forest,Phase 1,0.7301652010421837
0.6429954809554551,0.9123505976095617,Random Forest,Phase 1,0.7301652010421837
0.6539703034215623,0.9123505976095617,Random Forest,Phase 1,0.7301652010421837
0.6539703034215623,0.9163346613545816,Random Forest,Phase 1,0.7301652010421837
0.6552614590058102,0.9163346613545816,Random Forest,Phase 1,0.7301652010421837
0.6552614590058102,0.9203187250996016,Random Forest,Phase 1,0.7301652010421837
0.6565526145900581,0.9203187250996016,Random Forest,Phase 1,0.7301652010421837
0.6565526145900581,0.9282868525896414,Random Forest,Phase 1,0.7301652010421837
0.65848934796643,0.9282868525896414,Random Forest,Phase 1,0.7301652010421837
0.65848934796643,0.9322709163346613,Random Forest,Phase 1,0.7301652010421837
0.672046481601033,0.9322709163346613,Random Forest,Phase 1,0.7301652010421837
0.672046481601033,0.9362549800796812,Random Forest,Phase 1,0.7301652010421837
0.6739832149774048,0.9362549800796812,Random Forest,Phase 1,0.7301652010421837
0.6739832149774048,0.9402390438247012,Random Forest,Phase 1,0.7301652010421837
0.6894770819883796,0.9402390438247012,Random Forest,Phase 1,0.7301652010421837
0.6894770819883796,0.9442231075697212,Random Forest,Phase 1,0.7301652010421837
0.7114267269205939,0.9442231075697212,Random Forest,Phase 1,0.7301652010421837
0.7114267269205939,0.9482071713147411,Random Forest,Phase 1,0.7301652010421837
0.723047127178825,0.9482071713147411,Random Forest,Phase 1,0.7301652010421837
0.723047127178825,0.952191235059761,Random Forest,Phase 1,0.7301652010421837
0.7282117495158167,0.952191235059761,Random Forest,Phase 1,0.7301652010421837
0.7282117495158167,0.9561752988047809,Random Forest,Phase 1,0.7301652010421837
0.7411233053582956,0.9561752988047809,Random Forest,Phase 1,0.7301652010421837
0.7411233053582956,0.9601593625498008,Random Forest,Phase 1,0.7301652010421837
0.7708198837959974,0.9601593625498008,Random Forest,Phase 1,0.7301652010421837
0.7708198837959974,0.9641434262948207,Random Forest,Phase 1,0.7301652010421837
0.7727566171723693,0.9641434262948207,Random Forest,Phase 1,0.7301652010421837
0.7727566171723693,0.9681274900398407,Random Forest,Phase 1,0.7301652010421837
0.7953518398967075,0.9681274900398407,Random Forest,Phase 1,0.7301652010421837
0.7953518398967075,0.9760956175298805,Random Forest,Phase 1,0.7301652010421837
0.7998708844415752,0.9760956175298805,Random Forest,Phase 1,0.7301652010421837
0.7998708844415752,0.9800796812749004,Random Forest,Phase 1,0.7301652010421837
0.829567462879277,0.9800796812749004,Random Forest,Phase 1,0.7301652010421837
0.829567462879277,0.9840637450199203,Random Forest,Phase 1,0.7301652010421837
0.8534538411878632,0.9840637450199203,Random Forest,Phase 1,0.7301652010421837
0.8534538411878632,0.9880478087649402,Random Forest,Phase 1,0.7301652010421837
0.9561007101355713,0.9880478087649402,Random Forest,Phase 1,0.7301652010421837
0.9561007101355713,0.9920318725099602,Random Forest,Phase 1,0.7301652010421837
0.9664299548095545,0.9920318725099602,Random Forest,Phase 1,0.7301652010421837
0.9664299548095545,0.9960159362549801,Random Forest,Phase 1,0.7301652010421837
0.9715945771465462,0.9960159362549801,Random Forest,Phase 1,0.7301652010421837
0.9715945771465462,1.0,Random Forest,Phase 1,0.7301652010421837
1.0,1.0,Random Forest,Phase 1,0.7301652010421837
0.0,0.0,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.0006455777921239509,0.0,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.0012911555842479018,0.0,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.0012911555842479018,0.00398406374501992,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.001936733376371853,0.00398406374501992,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.001936733376371853,0.00796812749003984,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.004519044544867657,0.00796812749003984,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.004519044544867657,0.01195219123505976,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.006455777921239509,0.01195219123505976,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.006455777921239509,0.01593625498007968,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.009038089089735314,0.01593625498007968,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.009038089089735314,0.0199203187250996,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.010974822466107165,0.0199203187250996,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.010974822466107165,0.027888446215139442,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.011620400258231117,0.027888446215139442,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.011620400258231117,0.03187250996015936,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.012265978050355068,0.03187250996015936,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.012265978050355068,0.0398406374501992,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.014202711426726921,0.0398406374501992,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.014202711426726921,0.043824701195219126,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.014848289218850872,0.043824701195219126,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.014848289218850872,0.04780876494023904,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.016785022595222725,0.04780876494023904,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.016785022595222725,0.05976095617529881,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.017430600387346677,0.05976095617529881,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.017430600387346677,0.06374501992031872,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.01872175597159458,0.06374501992031872,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.01872175597159458,0.06772908366533864,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.019367333763718526,0.06772908366533864,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.019367333763718526,0.07171314741035857,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.020012911555842477,0.07171314741035857,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.020012911555842477,0.0796812749003984,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.02065848934796643,0.0796812749003984,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.02065848934796643,0.09163346613545817,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.025823111684958037,0.09163346613545817,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.025823111684958037,0.09561752988047809,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.02775984506132989,0.09561752988047809,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.02775984506132989,0.099601593625498,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.03357004519044545,0.099601593625498,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.03357004519044545,0.11155378486055777,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.0342156229825694,0.11155378486055777,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.0342156229825694,0.11553784860557768,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.03486120077469335,0.11553784860557768,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.03486120077469335,0.11952191235059761,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.036152356358941255,0.11952191235059761,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.036152356358941255,0.12350597609561753,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.03873466752743705,0.12350597609561753,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.03873466752743705,0.13147410358565736,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.045836023240800515,0.13147410358565736,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.045836023240800515,0.13545816733067728,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.046481601032924466,0.13545816733067728,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.046481601032924466,0.1394422310756972,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.04712717882504842,0.1394422310756972,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.04712717882504842,0.14342629482071714,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.05035506778566817,0.14342629482071714,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.05035506778566817,0.14741035856573706,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.051000645577792124,0.14741035856573706,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.051000645577792124,0.15139442231075698,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.051646223369916075,0.15139442231075698,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.051646223369916075,0.1553784860557769,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.05616526791478373,0.1553784860557769,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.05616526791478373,0.1593625498007968,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.056810845706907684,0.1593625498007968,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.056810845706907684,0.16334661354581673,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.06132989025177534,0.16334661354581673,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.06132989025177534,0.16733067729083664,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.06197546804389929,0.16733067729083664,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.06197546804389929,0.17131474103585656,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.065848934796643,0.17131474103585656,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.065848934796643,0.1752988047808765,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.07036797934151065,0.1752988047808765,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.07036797934151065,0.18326693227091634,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.07359586830213041,0.18326693227091634,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.07359586830213041,0.20318725099601595,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.07488702388637831,0.20318725099601595,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.07488702388637831,0.20717131474103587,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.0774693350548741,0.20717131474103587,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.0774693350548741,0.21115537848605578,k-Nearest Neighbors,Phase 1,0.6585369303933395
0.08069722401549387,0.21115537848605578,k-Nearest Neighbors,Phase 1,0.6585369303933395
